2003ms, 99999
2002ms, 99999
1995ms, 99999
1990ms, 99999
1991ms, 99999
1991ms, 99999
2002ms, 99999
1984ms, 99999
1988ms, 99999
1993ms, 99999
2004ms, 99999
1987ms, 99999
1989ms, 99999
1988ms, 99999
1987ms, 99999
1993ms, 99999
1991ms, 99999
1990ms, 99999
1983ms, 99999
2000ms, 99999
1993ms, 99999
1993ms, 99999
1998ms, 99999
1997ms, 99999
1989ms, 99999
2000ms, 99999
1988ms, 99999
1992ms, 99999
1985ms, 99999
1991ms, 99999
