12475ms, 199999
12404ms, 199999
7002ms, 199999
12423ms, 199999
12413ms, 199999
12435ms, 199999
12432ms, 199999
12478ms, 199999
12444ms, 199999
6822ms, 199999
6823ms, 199999
6852ms, 199999
6866ms, 199999
6847ms, 199999
6817ms, 199999
6816ms, 199999
6840ms, 199999
6840ms, 199999
6849ms, 199999
6826ms, 199999
6822ms, 199999
6845ms, 199999
6821ms, 199999
6847ms, 199999
6824ms, 199999
6836ms, 199999
6862ms, 199999
6854ms, 199999
6837ms, 199999
6849ms, 199999
