3111ms, 99999
3110ms, 99999
1760ms, 99999
3117ms, 99999
3135ms, 99999
3158ms, 99999
3127ms, 99999
3103ms, 99999
3107ms, 99999
1693ms, 99999
1696ms, 99999
1695ms, 99999
1704ms, 99999
1701ms, 99999
1706ms, 99999
1701ms, 99999
1700ms, 99999
1698ms, 99999
1699ms, 99999
1702ms, 99999
1694ms, 99999
1700ms, 99999
1693ms, 99999
1700ms, 99999
1696ms, 99999
1695ms, 99999
1692ms, 99999
1694ms, 99999
1690ms, 99999
1694ms, 99999
